Email,Appliance_order_num,seasonal_efficiency_ratio,heat_performance_factor
vcraghead@golddex.com,4,43.3,27.2
vcronauer@green-plus.com,1,31.5,21
vcrupi@lexiqvolax.com,1,34.9,19.8
vdewar@konex.com,2,45.3,23.3
vdinos@treequote.com,1,35.2,18.8
vdinos@treequote.com,4,42.5,21.2
vfarrow@mathtouch.com,3,42,22.5
vfishburne@fasehatice.com,2,31.5,22.3
vfishburne@fasehatice.com,4,45,23.1
vfredicks@iselectrics.com,1,50,24.7
vgato@golddex.com,1,37.1,21.5
vgehrett@golddex.com,1,35.4,22.4
vgehrett@golddex.com,2,37.9,22.1
vgesick@groovestreet.com,3,52.1,27
vgoldammer@isdom.com,1,51.6,24.2
vgreenbush@ron-tech.com,1,51.1,18.4
vgrenet@cancity.com,4,42.7,25.8
vgrenet@cancity.com,6,33.5,21.1
vgrenet@cancity.com,7,30.6,13.3
vgwalthney@finhigh.com,1,52.5,25.5
vhalter@mathtouch.com,1,28.1,20.4
vhamilton@dambase.com,2,28.8,20.5
vhamilton@dambase.com,4,14.6,20.2
vhochard@statholdings.com,2,55,14.8
vhochard@statholdings.com,3,30.7,19
vhochard@statholdings.com,5,47.4,24.1
vjurney@isdom.com,1,34.5,29.8
vjurney@isdom.com,2,41.5,17.6
vjuvera@condax.com,2,51.2,21.8
vkarpel@doncon.com,2,40.3,23.9
vkarpel@labdrill.com,1,27.9,22.9
vkeener@sumace.com,2,23.8,24.2
vkeener@sumace.com,3,55,16.4
vklusman@opentech.com,1,46.5,15.9
vklusman@opentech.com,3,39.1,17.3
vlapage@dalttechnology.com,1,61.1,28.3
vlapage@dalttechnology.com,3,61.1,18.6
vleto@nam-zim.com,1,55.3,20.1
vmaile@year-job.com,2,38.2,19.2
vmatuszak@iselectrics.com,4,44.5,21.8
vmaybury@faxquote.com,6,39.9,22.4
vmaybury@faxquote.com,9,40.3,23.1
vmccullan@konmatfix.com,2,38.9,20.4
vmcnease@kan-code.com,1,39.8,24.4
vmiro@isdom.com,1,23.6,16.4
vmunis@zathunicon.com,1,31.3,18.2
vmunns@plussunin.com,1,60.1,26.1
vmunns@plussunin.com,4,34.8,19.9
vmyricks@betasoloin.com,2,37.5,20.4
vnestle@gogozoom.com,3,34.4,25.3
vogg@gogozoom.com,2,58.3,18.4
vogg@xx-zobam.com,2,39.9,16.3
vpedrozo@scottech.com,2,48.3,16
vpedrozo@scottech.com,3,45,22.7
vperin@kan-code.com,1,37.5,24.7
vrodefer@plexzap.com,3,21.6,13.6
vroyster@zathunicon.com,1,56,28.4
vroyster@zathunicon.com,3,34.8,21.5
vsahagun@fasehatice.com,1,41.7,24.4
vsama@statholdings.com,1,37.1,20.9
vshields@konmatfix.com,2,59.3,16.3
vshields@konmatfix.com,3,46.3,23.8
vspickerman@silis.com,1,48.4,28.3
vspickerman@silis.com,3,65.1,24.6
vstimmel@betatech.com,2,36.4,17.1
vstorment@donquadtech.com,1,45.2,26.4
vstuer@dambase.com,2,45.9,23.6
vstuer@dambase.com,3,47,22.2
vsweigard@betatech.com,1,37.4,21.2
vsweigard@betatech.com,4,31.4,30.7
vsweigard@xx-zobam.com,1,44.2,13.6
vtagala@golddex.com,1,37.1,14.3
vtagala@golddex.com,2,60.9,27.5
vtegarden@treequote.com,1,33.4,21.8
vthreets@donware.com,1,60.5,22.5
vthreets@donware.com,4,24,21.6
vtollner@hottechi.com,3,36.6,24.3
vtollner@plussunin.com,3,25.2,24.2
vtollner@plussunin.com,7,30.8,19
vvarriano@inity.com,2,31.7,23.3
vvarriano@inity.com,4,34.4,19.6
vvizarro@hatfan.com,1,29.3,25.7
vweglarz@cancity.com,2,24.2,19.3
vweglarz@cancity.com,4,39.5,25.4
vweglarz@cancity.com,6,58.1,15.2
vweight@lexiqvolax.com,4,45.1,19.2
vweirather@konex.com,2,57.1,21.7
vwenzinger@zathunicon.com,1,44.7,25.5
vwenzinger@zathunicon.com,4,51.2,18.8
vwenzinger@zathunicon.com,6,47,12.7
vwenzinger@zathunicon.com,7,34.3,21.1
vwolfgramm@plexzap.com,1,58.6,25.8
vyaw@cancity.com,1,24.9,18.8
wauffrey@sumace.com,1,51.8,24.2
wbarfield@streethex.com,3,60.2,18.8
wbartolet@plussunin.com,1,47.7,26.5
wbatman@stanredtax.com,3,51.7,21.7
wbowley@scottech.com,2,37.6,23.7
wbowley@scottech.com,3,25.3,25.3
wbowley@scottech.com,5,53.3,25.1
wbrachle@bioholding.com,1,39.5,23.2
wbriddick@stanredtax.com,1,52,27.3
wbriddick@stanredtax.com,3,37.8,21.5
wbutzen@domzoom.com,1,37,22.7
wbuzick@isdom.com,1,51.9,30.6
wbuzick@y-corporation.com,1,45.8,25.4
wbuzick@y-corporation.com,2,38.3,21.7
wcorrio@kan-code.com,2,40.3,24.1
wcorrio@kan-code.com,3,28.6,24.2
wcousey@plussunin.com,1,27.1,19.2
wdickerson@faxquote.com,1,39.1,29.3
wdickerson@faxquote.com,3,50,20
wemigh@mathtouch.com,3,41.2,20.8
wennaco@scottech.com,1,28.5,15.8
wfallick@plusstrip.com,2,46.5,17.9
wfeichtner@ontomedia.com,1,27.8,22.3
wfeichtner@ontomedia.com,2,49,24.8
wferencz@konmatfix.com,3,42,19
wferencz@konmatfix.com,4,46.4,23.3
wferencz@openlane.com,2,20.4,21.7
wfoller@stanredtax.com,2,24.4,18.8
wfoller@stanredtax.com,3,53.2,25.8
wgiguere@nam-zim.com,3,40,15.9
wgiguere@stanredtax.com,2,60.8,27.5
wgiguere@stanredtax.com,4,40.2,25.3
wgoldammer@zotware.com,3,39.4,24.8
wgoldammer@zotware.com,5,51.4,23
wgoldammer@zotware.com,6,44.3,18.6
whauenstein@streethex.com,1,45.4,18.6
wheintzman@rangreen.com,1,45.1,23.7
wheintzman@rangreen.com,3,30.1,20.9
wheintzman@rangreen.com,4,52.5,21
whoopengardner@donquadtech.com,2,38.9,23.8
whoopengardner@donquadtech.com,4,38.1,26.6
witurbide@treequote.com,1,35.8,22.4
witurbide@treequote.com,2,49.8,22.3
wjillson@finjob.com,3,16.4,22.9
wkampa@stanredtax.com,4,50.5,21.1
wkampa@stanredtax.com,5,29.8,22
wkampa@stanredtax.com,6,38.1,21.8
wkampa@stanredtax.com,7,54.8,27.2
wkampa@stanredtax.com,9,47.3,22.5
wkohnert@plexzap.com,1,36.7,13.7
wkohnert@plexzap.com,3,32.2,21.5
wkoppinger@ontomedia.com,2,57.1,18.4
wkoppinger@rantouch.com,1,35.8,23.2
wkoppinger@rantouch.com,5,47.5,22
wkoppinger@rantouch.com,7,43,25.4
wkoppinger@rantouch.com,8,45.7,17.5
wkownacki@treequote.com,2,15.4,21.6
wmartabano@green-plus.com,1,55,17.6
wmartabano@green-plus.com,2,60.4,27.6
wmartabano@green-plus.com,5,64.7,20.8
wmartabano@green-plus.com,6,41.4,24.8
wmaybury@fasehatice.com,1,18.5,20.5
wmcdoniel@condax.com,1,33.7,27.7
wmcdoniel@condax.com,2,25.3,28.8
wmontezuma@zotware.com,1,49.7,23.8
wnabours@nam-zim.com,1,40.7,23.9
wneither@bioholding.com,1,53.9,24.6
wnestle@fasehatice.com,3,40.2,20.5
wnestle@fasehatice.com,5,50.8,20.6
wnestle@fasehatice.com,6,40.5,23.4
wpapasergi@finjob.com,1,51.8,20.3
wpapasergi@finjob.com,3,41.5,19.4
wpawlowicz@rantouch.com,1,16.8,27.5
wpawlowicz@rantouch.com,2,42.6,17.9
wpawlowicz@rantouch.com,3,49.6,32.4
wpinilla@toughzap.com,1,67.8,23.5
wpinilla@toughzap.com,3,59.8,22.1
wpolidori@sunnamplex.com,1,37,17.6
wpoquette@betasoloin.com,1,65.3,20.8
wpoquette@betasoloin.com,7,41,19.7
wraymo@sonron.com,1,32.9,21.6
wroyster@donware.com,1,51.4,22.7
wroyster@donware.com,3,47.1,14.6
wschieler@condax.com,4,52.1,23.4
wschieler@condax.com,6,36.3,27.5
wschieler@kinnamplus.com,1,40.6,23.9
wschoeneck@isdom.com,1,47.4,26.9
wskursky@toughzap.com,1,33,20.8
wstockham@conecom.com,1,24.6,20.2
wstrassner@golddex.com,1,52.6,25
wtheodorov@zoomit.com,1,29.9,26.6
wtheodorov@zoomit.com,2,55.3,25.4
wtheodorov@zoomit.com,3,53.1,25.4
wtreston@cancity.com,2,38.3,22.8
wtreston@cancity.com,6,38.8,28.6
wwildfong@bioholding.com,1,42.4,19.9
xbaltimore@ganjaflex.com,1,48.5,18.9
xbaltimore@ganjaflex.com,3,45.3,21.5
xbiddy@domzoom.com,3,45.8,13.9
xcanlas@blackzim.com,3,38.2,26.6
xcanlas@blackzim.com,5,70.8,18.3
xfarrow@zencorporation.com,1,57.8,23.5
xfarrow@zencorporation.com,2,50.4,29.1
xfarrow@zencorporation.com,3,38.6,26.4
xhirpara@mathtouch.com,2,52.4,23.1
xmeinerding@konex.com,1,50.9,23.1
xsteffensmeier@green-plus.com,1,60,23.3
yandreason@zotware.com,1,53.3,19.7
yandreason@zotware.com,3,37.9,22.8
yandreason@zotware.com,4,29.1,26.9
yangalich@dalttechnology.com,1,42.7,26.3
ybrucato@donquadtech.com,1,47.6,21.3
ybrucato@donquadtech.com,2,51.2,21.3
ybrucato@donquadtech.com,3,83.3,15.8
ybrucato@donquadtech.com,6,46.8,23.1
ybruschke@konmatfix.com,1,28.4,23.4
ybruschke@konmatfix.com,2,45.9,18.7
ybruschke@konmatfix.com,3,44.6,28.8
ybutzen@sunnamplex.com,4,41.1,15.1
ychaffins@fasehatice.com,2,54,22.9
ychaffins@fasehatice.com,4,34.6,25
ycoody@faxquote.com,4,55.1,22.9
ycrupi@statholdings.com,1,43.8,23.2
yfarrow@inity.com,3,35.4,22
yferencz@bioholding.com,1,32.1,16.9
yferencz@bioholding.com,3,38.9,15.4
yferencz@kinnamplus.com,1,62.9,20.9
yferencz@kinnamplus.com,3,45.7,26.3
yfrerking@scotfind.com,1,38,36.1
ygibes@codehow.com,2,49.6,18.7
yglick@rundofase.com,1,48.5,18.9
yhamilton@newex.com,4,26.3,23
yheintzman@donware.com,2,33,20
yhellickson@plexzap.com,1,45,18.7
yhellickson@plexzap.com,2,51.5,22.2
yjacobos@plexzap.com,2,42.7,21.9
yjayson@green-plus.com,2,44.1,24
yjayson@green-plus.com,3,46.3,26.5
ykitty@domzoom.com,1,56.9,20.3
ylatzke@gogozoom.com,4,43.2,24.1
ylietz@domzoom.com,1,63.9,13.9
ymeisel@statholdings.com,3,30.2,24
ypapasergi@sonron.com,2,52.1,24.8
ypatak@zathunicon.com,1,35.1,26.2
ypatak@zathunicon.com,2,65.8,20.6
ypatak@zathunicon.com,3,38,30
ypoquette@zotware.com,3,38.1,20.5
yrodenberger@konmatfix.com,1,39.6,24.7
yrulapaugh@konmatfix.com,1,31.2,15.5
ysengbusch@rantouch.com,4,48.1,19.2
ysengbusch@rantouch.com,6,36.4,22
ysuell@dambase.com,2,34.3,25.3
ysuell@dambase.com,3,48.9,24.7
ysuell@dambase.com,6,23.4,19.5
yweirather@newex.com,1,41.6,25
yweirather@newex.com,2,31.9,29
yyum@golddex.com,1,41.7,22.4
zgillian@bioholding.com,1,47.4,16.4
zgrenet@hatfan.com,1,40.7,22.4
